"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-24","0.5","0.0","0.0","14.4","8.9","10.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-25","5.3","0.0","0.0","22.2","10.6","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-26","1.0","0.0","0.0","25.6","11.1","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-27","0.0","0.0","0.0","11.7","1.1","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-28","0.0","0.0","0.0","6.7","0.0","1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-29","0.0","0.0","0.0","13.9","-3.3","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-30","0.0","0.0","0.0","17.8","-0.6","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-05-31","0.8","0.0","0.0","13.9","8.9","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-01","10.7","0.0","0.0","20.0","3.9","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-02","0.0","0.0","0.0","22.2","7.2","12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-03","0.0","0.0","0.0","22.8","11.7","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-04","1.8","0.0","0.0","22.2","10.0","12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-05","0.0","0.0","0.0","29.4","12.2","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-06","0.0","0.0","0.0","31.1","20.0","20.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-07","0.0","0.0","0.0","28.9","19.4","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-08","0.0","0.0","0.0","28.9","17.8","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-09","1.3","0.0","0.0","31.7","15.0","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-10","0.0","0.0","0.0","30.0","17.2","21.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-11","55.1",,,"30.6","15.6","16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-12","0.0","0.0","0.0","31.7","16.7","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2021-06-13","0.0","0.0","0.0","23.9","8.9","10.0"
